股票代码,股票简称,最新公告日期,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),季度环比增长(%),利润分配,所处行业
600513,联环药业,2023-04-29 00:00:00,0.11,451680716.64,31119932.73,2.43,11.7028376282,2.34,4.522460443231,-0.055812762236,47.6462841476,-16.7981,-26.0501,None,化学制药
600515,海南机场,2023-04-26 00:00:00,0.0204,1259351735.7,232574053.31,1.03,5.9047479678,209.73,1.985253191478,-0.011303513954,50.494346732,-27.921,52.3332,None,航空机场
600516,方大炭素,2023-04-27 00:00:00,0.055,1345661450.61,221446774.06,1.32,17.1140228924,556.87,4.259874056448,-0.00969152888,18.0057323103,-3.5812,-40.6656,None,非金属材料
600517,国网英大,2023-04-27 00:00:00,0.079,2105185150.22,454256769.02,2.38,4.83,187.11,3.384872011649,-0.068883600368,16.9442023077,-42.1935,84.5381,None,电网设备
600518,ST康美,2023-04-29 00:00:00,-0.004,1143946162.37,-50408574.68,-0.73,22.4980859995,54.7588938812,0.497541892292,-0.014658529625,14.0796827297,-21.5585,97.204,None,中药
600519,贵州茅台,2023-04-26 00:00:00,16.55,39379301807.75,20794882754.55,10,18.6582447499,20.59,173.759014147788,4.17513571026,92.5955758567,4.2661,13.5301,None,酿酒行业
600520,文一科技,2023-04-26 00:00:00,0.02,81364937.79,2616281.83,0.6,-32.4178967601,-30.94,2.742770935429,0.019834841318,29.9637398887,-13.36,155.9104,None,专用设备
600521,华海药业,2023-04-29 00:00:00,0.12,2058913113.43,172934924.85,2.26,16.1516576557,25.59,5.052073859411,0.252065864009,58.8748384219,-15.1941,-53.6665,None,化学制药
600522,中天科技,2023-04-26 00:00:00,0.2251,8275054175.86,768141942.02,2.51,-10.9207117209,-24.36,9.123468812229,-0.152759715704,18.3735334914,-25.2858,3.293,None,通信设备
600523,贵航股份,2023-04-20 00:00:00,0.08,482277153.08,33251304.29,1.17,-15.9392482773,-3.17,7.056342596715,-0.028195451292,23.6786335908,-16.097,7.1696,None,汽车零部件
600525,长园集团,2023-04-29 00:00:00,0.0121,1792319764.54,15832562.55,0.31,17.3180893533,-67.3,3.85194653814,-0.128803838045,34.638016584,-22.3494,-95.1419,None,电网设备
600526,菲达环保,2023-04-29 00:00:00,0.04,625355994.51,30575509.77,0.8,-6.8421589842,13.44,4.464130337293,0.03883506543,18.7102163707,-64.0704,-44.2508,None,环保行业
600527,江南高纤,2023-04-29 00:00:00,0.0046,157600138.67,7953108.61,0.34,-17.2575551445,-50.27,1.359899052906,0.007359859115,9.6017759297,-29.6043,-67.5814,None,化纤行业
600528,中铁工业,2023-04-29 00:00:00,0.24,7435215632.59,524827721.47,2.17,4.5155763636,4.24,9.846654917995,-0.734128501282,17.4657509323,-12.3779,34.8981,None,交运设备
600529,山东药玻,2023-04-25 00:00:00,0.25,1236596013.53,166520090.53,2.36,18.65785011,8.69,10.741299688393,0.317295721753,23.648006822,3.1689,34.8493,None,医疗器械
600531,豫光金铅,2023-04-28 00:00:00,0.1393,8345542074.93,151862701.5,3.43,18.70563739,81.68,4.141842148965,0.126704903342,5.0391873945,25.8108,-1.3878,None,有色金属
600532,*ST未来,2023-04-29 00:00:00,-0.04,12271180.53,-22323191.11,-1.51,-27.6434995581,-87.7116956485,2.85177517346,1.60443214622,2.8041557954,101.4637,-175.0748,None,煤炭行业
600533,栖霞建设,2023-04-29 00:00:00,0.0095,1867986276.23,9922711.44,0.22,172.0758732608,-91.89,4.271355811257,0.837244116886,12.6219329586,-43.6501,138.4411,None,房地产开发
600535,天士力,2023-04-25 00:00:00,0.1774,2080286985.33,266078260.25,2.13,10.9230949599,147.71,8.374504629989,0.099571355168,65.6398830483,-16.5352,241.2722,None,中药
600536,中国软件,2023-04-28 00:00:00,-0.31,1218348749.1,-198828466.07,-8.28,-20.0726072921,-93.9467845983,3.494211014324,-1.775197953792,35.1893837538,-69.9756,-145.5205,None,互联网服务
600537,亿晶光电,2023-04-29 00:00:00,0.11,2117201793.32,126579033.13,4.99,55.5388802854,1187.3602556907,2.183186793733,0.122903480036,14.8097532087,-49.9589,60.0363,None,光伏设备
600538,国发股份,2023-04-29 00:00:00,-0.005,101579609.22,-2646847.55,-0.28,-15.9382989169,-135.74,1.810226570687,-0.056096950309,25.6362340237,-16.2271,-231.6397,None,农药兽药
600539,狮头股份,2023-04-28 00:00:00,-0.0193,84485579.44,-4449175.04,-1.2055,-24.1735947303,-3744.36,1.846928731435,-0.129657936565,28.0414402281,-63.3932,-129.3093,None,环保行业
600540,新赛股份,2023-04-28 00:00:00,0.005,237533272.22,2916811.37,0.3696,93.8181538889,116.8523842963,1.360103087728,0.342877598658,5.9653297484,-70.3609,101.7947,None,农牧饲渔
600543,*ST莫高,2023-04-28 00:00:00,-0.01,51783283.55,-3590601.99,-0.37,85.5733069036,62.2132203011,2.985447504204,0.024890784131,31.2678071377,54.5642,94.8105,None,酿酒行业
600545,卓郎智能,2023-04-29 00:00:00,-0.0272,1199987000,-48709000,-1.6,6.0773241352,-110.7,1.644049612523,-0.097004716378,17.3308544176,-22.6635,92.1958,None,专用设备
600546,山煤国际,2023-04-28 00:00:00,0.85,10648152708.39,1686163291.98,10.6,-1.0891269551,2,8.492316550781,0.637638739407,46.9404776477,-1.0312,6.2231,None,煤炭行业
600547,山东黄金,2023-04-28 00:00:00,0.07,13098137478.11,438865344.74,1.44,-2.8371951539,39.34,5.185980264882,0.135598286064,14.494483946,25.0047,-20.622,None,贵金属
600548,深高速,2023-04-28 00:00:00,0.182,1903638574.41,442550909.53,2.25,7.3846899687,7.13,8.245159035179,0.464882550021,39.5908363594,-30.174,35127.6574,None,铁路公路
600549,厦门钨业,2023-04-22 00:00:00,0.3119,8561654015.2,440077968.76,4.3,-18.5051981103,16.05,7.372013544598,0.002269043939,17.631198614,-24.2773,214.3691,None,小金属
600550,保变电气,2023-04-25 00:00:00,0.003,582816169.08,5647417.57,0.77,-12.9192375608,-55.29,0.400273591908,-0.043824152804,22.9746328935,-61.773,-80.6137,None,电网设备
600551,时代出版,2023-04-28 00:00:00,0.1791,1697547891.19,86748128.9,1.64,5.1606772165,6.78,11.032705331724,-1.084637605073,9.3724210036,-24.9476,-24.962,None,文化传媒
600552,凯盛科技,2023-04-28 00:00:00,0.0312,1238396985.14,29472496.77,0.72,-10.0484001408,13.76,4.353072885227,0.021521177676,12.8552540607,31.7456,-18.2766,None,光学光电子
600556,天下秀,2023-04-25 00:00:00,0.0105,954586640.81,19030808.15,0.5,-17.6472570511,-79.58,2.093640698202,0.043485884342,20.1838277023,-6.6537,179.0001,None,文化传媒
600557,康缘药业,2023-04-08 00:00:00,0.25,1352493841.95,141438358.86,2.93,25.390576193,28.6,8.374358545067,-0.103785344376,75.1002892187,10.3734,-7.6349,None,中药
600558,大西洋,2023-04-28 00:00:00,0.0296,891509183.37,26557544.97,1.21,-0.5158252157,37.44,2.457158963063,-0.067254176844,13.8029503347,8.8516,34.4632,None,通用设备
600559,老白干酒,2023-04-27 00:00:00,0.11,1002812335.01,102372510.79,2.28,10.4295569855,-61.51,4.885190114431,0.277120086711,65.4246584824,-16.2768,-41.2347,None,酿酒行业
600560,金自天正,2023-04-28 00:00:00,0.07,216460415.99,15986375.38,1.83,38.693870722,18.03,3.952172170064,-0.152110294506,19.5893112817,-21.8522,166.8177,None,专用设备
600561,江西长运,2023-04-29 00:00:00,-0.14,360508188.64,-40973455.7,-4.38,-11.3853339706,-154.9779330949,3.217805387047,0.207589389152,-14.7120082986,-2.8746,-476.4927,None,铁路公路
600562,国睿科技,2023-04-27 00:00:00,0.09,572418854.61,112482858.97,2.18,-2.6024617217,30.48,4.203193424829,-0.239364762725,35.2086443636,-52.5075,-39.8462,None,通信设备
600563,法拉电子,2023-04-28 00:00:00,1.03,929327381.39,231173787,5.51,10.617113792,13.1,19.1555707316,0.099604928089,37.653084212,-8.8522,-26.6921,None,电子元件
600565,迪马股份,2023-04-28 00:00:00,-0.04,4471002967.44,-100252400.3,-2,99.8296705722,-111.0274593569,1.993983663527,0.097649483994,18.0023822378,28.4434,97.2866,None,房地产开发
600566,济川药业,2023-04-18 00:00:00,0.739,2388296884.09,676756832.78,5.8,9.8744228945,16.44,13.036903533443,1.411904041263,82.0222154013,-23.0251,16.9562,None,中药
600567,山鹰国际,2023-04-29 00:00:00,-0.079,6351495622.66,-341273040.96,-2.54,-20.2201388496,-270.67,2.75837108216,0.078758018573,7.7214688578,-25.8438,85.2349,None,造纸印刷
600568,ST中珠,2023-04-28 00:00:00,-0.014,117820377.2,-27828721.13,-0.9996,-3.8152478694,-577.44,1.389868746525,-0.028042037496,34.2135550216,-6.7442,96.3082,None,综合行业
600569,安阳钢铁,2023-04-28 00:00:00,-0.13,9870853872.18,-372170586.05,-5,16.6877869146,31.4497222118,2.471814970472,0.485455453053,0.2971600397,5.1346,67.4219,None,钢铁行业
600570,恒生电子,2023-04-28 00:00:00,0.12,1129631187.52,222065842.87,3.21,16.0464027127,637.7442644983,3.712117164627,-0.538054389023,68.3430477283,-59.1498,-79.4306,None,软件开发
600571,信雅达,2023-04-29 00:00:00,0.022,360273492.7,9886083.5,0.93,17.2981913906,113.3852181727,2.234554836273,-0.424238137851,35.9021852317,1.0461,115.1761,None,互联网服务
600572,康恩贝,2023-04-19 00:00:00,0.11,2130542570.91,284209661.46,4.03,25.2736231586,175.17,2.794802823044,0.032255280341,65.5905075458,40.8926,120.7126,None,中药
600573,惠泉啤酒,2023-04-19 00:00:00,0.004,136894674.72,898096,0.07,7.037331259,152.38,4.85051581504,0.13069982596,26.4471380892,112.077,109.7848,None,酿酒行业
600575,淮河能源,2023-04-28 00:00:00,0.04,5755792578.99,165179795.36,1.6,-1.4954890852,-22.03,2.676812400865,-0.080458441592,5.6024603244,40.0147,157.7127,None,物流行业
600576,祥源文旅,2023-04-21 00:00:00,0.02,131699792.68,24831915.34,0.92,168.3066787807,585.8809245101,2.530287207925,0.029349352356,51.852565832,-34.2779,85.3528,None,文化传媒
600577,精达股份,2023-04-28 00:00:00,0.05,3985189250.73,101029285.49,2,-12.9189646726,-1.11,2.434617909652,-0.097277629917,6.7522902811,-5.7442,-11.0767,None,电网设备
600578,京能电力,2023-04-27 00:00:00,0.06,8577138182.4,407561486.32,1.66,9.4924504241,39.02,3.189804578545,-0.039966504098,9.3913422063,2.143,1466.5303,None,电力行业
600579,克劳斯,2023-04-29 00:00:00,-0.68,2589920519.12,-338234490.39,-10.18,33.4191313815,-87.9489159599,6.312151662462,-1.022870377002,15.5204853922,-26.1094,71.498,None,专用设备
600580,卧龙电驱,2023-04-29 00:00:00,0.1978,3835948586.41,257611877.62,2.82,8.7725921188,30.05,7.043642846683,-0.009679436213,24.5756505371,2.3649,1521.2204,None,电机
600581,八一钢铁,2023-04-29 00:00:00,-0.305,4008911509.48,-467263480.64,-17.3,-21.3331890106,-39.9452593499,1.589809108782,-0.400808609293,-3.0614643391,19.4059,38.1089,None,钢铁行业
600582,天地科技,2023-04-28 00:00:00,0.151,6650881831.52,624815580.18,3.02,11.063497711,48.94,5.078241783245,-0.18514534658,31.9497654152,-11.918,77.3715,None,专用设备
600583,海油工程,2023-04-28 00:00:00,0.1,6396707100,448310000,1.87,46.9143912439,279.56,5.465747942237,-0.01974691106,11.5867959626,-35.2744,-27.9852,None,采掘行业
600584,长电科技,2023-04-26 00:00:00,0.06,5860195186.42,109928612.98,0.45,-27.9927652689,-87.24,13.849204983982,0.693286393954,11.841889301,-34.7708,-85.8808,None,半导体
600585,海螺水泥,2023-04-27 00:00:00,0.48,31368454397,2550605876,1.38,23.1799910141,-48.2,35.118856036546,0.583910438,16.5028404826,-32.8204,-21.3283,None,水泥建材
600586,金晶科技,2023-04-28 00:00:00,0.0615,1904228417.8,87864757.71,1.62,6.8498010938,-39.47,3.813006045515,0.279421471196,13.3794583968,7.254,248.5734,None,玻璃玻纤
600587,新华医疗,2023-04-28 00:00:00,0.46,2438890277.93,196511980.14,3.32,15.4246217878,54.01,14.732745067031,0.034558758576,26.215311857,-7.3113,137.7029,None,医疗器械
600588,用友网络,2023-04-29 00:00:00,-0.12,1474786388,-396803755,-3.55,15.2917072613,-0.9151706253,3.219572583513,-0.339821019299,44.5799268524,-59.7748,-152.3021,None,软件开发
600589,*ST榕泰,2023-04-28 00:00:00,-0.059,90205805.26,-41403036.08,-5.97,-54.5704436432,204.24,-1.014358183402,-0.021922833844,14.2037741397,-23.0685,93.0769,None,塑料制品
600590,泰豪科技,2023-04-29 00:00:00,0.074,1016269066.79,62821778.4,1.77,3.3596960156,-58.45,4.197641440701,0.118228559085,20.6588736508,-67.5756,134.313,None,电网设备
600592,龙溪股份,2023-04-27 00:00:00,0.1719,487738047.19,68691091.92,3.04,12.1821793353,518.66,5.760363617974,-0.116989432088,26.1201998991,9.7548,146.7038,None,通用设备
600593,大连圣亚,2023-04-28 00:00:00,0.0143,69446473.08,1838039.99,0.9786,162.7374739192,106.1307694192,1.46537866941,0.351659195652,48.1549567557,358.8985,106.4755,None,旅游酒店
600594,益佰制药,2023-04-28 00:00:00,0.056,683797926.88,43999942.75,1.435,-0.5925849962,-12.96,3.900157605091,0.074242493302,68.0084528498,7.5067,107.0686,None,中药
600595,中孚实业,2023-04-28 00:00:00,0.05,4042567175.79,199394565.65,1.63,-15.3069038132,-52.94,3.076046247492,0.073120099656,14.3076826491,35.4491,292.2409,None,有色金属
600596,新安股份,2023-04-28 00:00:00,0.0927,3880412782.06,106197648.83,0.92,-40.3226553621,-91.33,10.179340552527,-0.357771605708,12.6560208592,5.6187,21.5989,None,农药兽药
600597,光明乳业,2023-04-28 00:00:00,0.14,7070923416,187460488,2.33,-2.4193442567,13.05,5.907109814864,-0.100987343214,19.9619305706,3.5308,2229.5465,None,食品饮料
600598,北大荒,2023-04-27 00:00:00,0.301,867078769.89,535393661.81,7.18,20.4170055331,21.43,4.342790429613,2.68714397989,68.6906232101,9.6167,271.1328,None,农牧饲渔
600599,ST熊猫,2023-04-29 00:00:00,0.127,71026770.01,21053595.72,2.639,-39.3509054445,-41.95,4.881010220904,-0.207488834217,45.9517496789,22.0237,10.4007,None,多元金融
600600,青岛啤酒,2023-04-25 00:00:00,1.071,10706181672,1451240380,5.53,16.2687016619,28.86,19.798398789403,1.32965411497,38.3163626462,249.6784,360.8435,None,酿酒行业
600601,*ST方科,2023-04-29 00:00:00,-0.0049,680842807.78,-20523383.96,-0.6,-30.5109977291,84.1345265739,0.822410749297,0.012341059239,14.98386338,-54.9252,-240.0301,None,电子元件
600602,云赛智联,2023-04-27 00:00:00,0.03,1107751055.79,41665109.13,0.912,-3.107823981,-43.22,3.356669379359,-0.228966902403,18.9571725545,-22.9298,45.5886,None,软件开发
600603,广汇物流,2023-04-11 00:00:00,0.15,728439842.7,183793942.25,3.19,53.5963716189,151.68,4.666789662174,0.567232120061,48.4973761444,-83.9823,-55.9234,None,房地产开发
600604,市北高新,2023-04-27 00:00:00,-0.0212,245472759.81,-39784448.78,-0.6,-46.4815452776,-151.56,3.501529869231,0.007726351253,35.1873300797,-23.2443,-153.2505,None,房地产服务
600605,汇通能源,2023-04-29 00:00:00,0.035,24244339.52,7149044.84,0.633,8.5522032187,146.55,5.489811073584,-1.052293605773,68.2506923991,-36.602,176.7336,None,房地产服务
600606,绿地控股,2023-04-29 00:00:00,0.14,78821232220.44,1991090452.14,2.33,-17.9384622943,-21.83,6.60652956343,0.090119091468,10.5582836738,-39.3011,133.5331,None,房地产开发
600608,ST沪科,2023-04-25 00:00:00,0.0005,55011062.88,174629.35,0.27,-50.1672702404,-91.58,0.19972756949,-0.034202485082,6.6599213107,-33.0525,45.6809,None,贸易行业
600609,金杯汽车,2023-04-28 00:00:00,0.044,1482719418.48,57256531.36,5.96,43.4400937945,94.52,0.754909042931,-0.044101280332,14.792408212,1.2869,233.7952,None,汽车零部件
600610,中毅达,2023-04-25 00:00:00,-0.011,325861894.61,-11743230.18,-8.56,-5.0323216199,-165.27,0.122685739657,0.002842390463,5.1077780021,4.2256,58.6382,None,化学原料
600611,大众交通,2023-04-29 00:00:00,0.04,773220302.42,99134918.85,1.01,51.8289680316,138.1019404655,3.997536710854,0.030755798253,22.498859832,-10.7056,7.9985,None,铁路公路
600612,老凤祥,2023-04-28 00:00:00,1.3686,24558455776.9,715957438.14,6.83,33.1687688334,76.1,20.730219189574,12.93957364151,8.0192101185,159.2701,107.9564,None,珠宝首饰
600613,神奇制药,2023-04-29 00:00:00,0.04,582797540.36,23790846.61,1.02,-0.9259730028,1.39,4.406202882285,0.043970798389,53.690314032,-13.7618,441.4045,None,化学制药
600615,丰华股份,2023-04-29 00:00:00,-0.017,23163213.97,-3199187.25,-0.506,-46.038218751,6.7700324538,3.355133836305,-0.02505539784,-6.3443701375,-45.0084,-184.4068,None,小金属
600616,金枫酒业,2023-04-29 00:00:00,0.2,109710253.48,133000356.62,6.73,-32.8753819517,3748.2,3.051635375344,-0.071938679467,37.7325301208,-55.2515,499.4678,None,酿酒行业
600617,国新能源,2023-04-27 00:00:00,0.08,5666073254.14,116883036.55,3.15,22.9688161407,-32.66,2.735559929056,0.456021043133,8.5682497117,25.4914,23.6868,None,燃气
600618,氯碱化工,2023-04-29 00:00:00,0.1628,1651191099.41,188276150.59,2.39,-16.4035471118,-61.23,6.89731482235,-0.043283980395,17.4965399173,18.9233,-18.4137,None,化学原料
600619,海立股份,2023-04-28 00:00:00,-0.03,4301581107.48,-27316400.12,-0.45,-0.4117136194,-164.25,5.606744340859,-0.337092842001,10.178561737,4.6015,-9.998,None,家电行业
600620,天宸股份,2023-04-28 00:00:00,0.0109,66017794.89,7482381.17,0.38,1594.9903892221,130.8747913553,2.851456945835,-0.049824276654,62.8291702852,-71.9284,-88.8149,None,铁路公路
600621,华鑫股份,2023-04-24 00:00:00,0.08,522744062.6,86757261.63,1.16,-17.4,7.68,7.087726574315,-0.90861255759,56.4714226277,-4.1087,-19.5812,None,证券
600622,光大嘉宝,2023-04-29 00:00:00,None,493338888.91,5475677.87,0.08,-26.8821005109,-84.83,4.700837500791,-0.003641285081,47.4475600651,-51.9852,283.194,None,房地产开发
600623,华谊集团,2023-04-28 00:00:00,0.005,9717829509.05,10516740.59,0.05,0.5446760061,-98.43,10.219240343276,-0.582504319476,5.8086736898,4.8523,-92.6731,None,化学原料
600624,复旦复华,2023-04-29 00:00:00,0.0013,170001077.38,871624.71,0.1,-22.1728438919,-84.86,1.283929217,-0.018004713515,44.0317127183,-20.2767,111.0071,None,综合行业
600626,申达股份,2023-04-28 00:00:00,-0.0859,2626619402.21,-95171691.71,-3.1,8.2209031064,-36.4112187093,2.734478715895,-0.317482206829,6.5244920694,-13.0669,-99.4251,None,汽车零部件
600628,新世界,2023-04-29 00:00:00,0.04,264600085.39,23908709.7,0.57,26.1215220831,127.82,6.543244925919,-0.021245624242,36.6525259193,-1.4813,219.9766,None,商业百货
600629,华建集团,2023-04-29 00:00:00,0.09,1686306393.06,88105960.2,1.93,7.4090543461,0.86,4.756731047134,-0.737720513746,23.5280019783,-45.3852,-33.4221,None,工程咨询服务
600630,龙头股份,2023-04-29 00:00:00,0.03,452985106.57,12577674.86,1.79,-25.7669951958,167.8571497994,1.670493090789,0.212377120566,33.8027880165,205.5913,102.7372,None,纺织服装
600633,浙数文化,2023-04-25 00:00:00,0.21,923794183.55,270927305.03,2.88,-11.4631257817,435.63,7.546258187028,0.119823380304,63.6452337068,-26.1838,106.8605,None,游戏
600635,大众公用,2023-04-29 00:00:00,0.088,2170687104.87,259732863.87,3.11,8.3420885746,179.8368281017,2.873945941656,0.15008585205,13.6864328517,50.0893,240.8666,None,燃气
600636,国新文化,2023-04-29 00:00:00,0.011,57460244.67,4851478.37,0.18,29.003918544,133.06,6.107342786936,-0.115086822588,69.9370233642,-73.7789,-92.4241,None,教育
600637,东方明珠,2023-04-29 00:00:00,0.0756,1706536361.73,254106753.21,0.8625,0.5110674782,39.79,8.698806883517,-0.017682332941,33.3409425418,-17.4435,290.0343,None,文化传媒
600638,新黄浦,2023-04-28 00:00:00,0.006,549567414.85,4060531.41,0.0927,-60.8662660477,-24.05,6.511290368603,-1.436239105721,14.1756951545,-72.6684,121.9431,None,房地产开发
600639,浦东金桥,2023-04-29 00:00:00,1.2224,4276929232.94,1372025799.31,10.32,67.7638494645,51.34,12.75343287966,-0.98495782311,77.9057914774,172.2152,163.4152,None,房地产开发
600640,国脉文化,2023-04-29 00:00:00,0.0307,480114252.64,24418915.34,0.6158,-44.2837751125,337.7958729583,4.998919217383,0.242253052466,11.5930630874,-29.2214,124.4502,None,文化传媒
